main_uberon_id,mesh_ids,umls_ids
UBERON:0008874,,"C0225696 {source=""ncithesaurus:Pulmonary_Acinus""}"
UBERON:0008878,,"C0931849 {source=""ncithesaurus:Palmar_Region""}"
UBERON:0008883,,"C0682561 {source=""ncithesaurus:Osteoid""}"
UBERON:0008887,,"C0226766 {source=""ncithesaurus:Hemorrhoidal_Plexus""}"
UBERON:0008897,D058500,
UBERON:0008915,,"C1325742 {source=""ncithesaurus:Pore""}"
UBERON:0008930,D013003,
UBERON:0008947,,"C1514898 {source=""ncithesaurus:Respiratory_Primordium""}"
UBERON:0008948,,"C0225756 {source=""ncithesaurus:Lung_Upper_Lobe""}"
UBERON:0008949,,"C0225758 {source=""ncithesaurus:Lung_Lower_Lobe""}"
UBERON:0008951,,"C1285107 {source=""ncithesaurus:Lobe_of_the_Left_Lung""}"
UBERON:0008952,,"C1261076 {source=""ncithesaurus:Upper_Lobe_of_the_Left_Lung""}"
UBERON:0008953,,"C1261077 {source=""ncithesaurus:Lower_Lobe_of_the_Left_Lung""}"
UBERON:0008954,,"C0225740 {source=""ncithesaurus:Lingula""}"
UBERON:0008962,D001133,"C0003793 {source=""ncithesaurus:Bone_of_the_Upper_Extremity""}"
UBERON:0008969,"D003795 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}",
UBERON:0008971,,"C0227388 {source=""ncithesaurus:Left_Colon""}"
UBERON:0008972,,"C1305188 {source=""ncithesaurus:Right_Colon""}"
UBERON:0008974,"D001050 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0008978,D000695,
UBERON:0008982,D005205,"C0015641 {source=""ncithesaurus:Fascia""}"
UBERON:0008989,,"C0227178 {source=""ncithesaurus:Esophageal_Gland""}"
UBERON:0009002,,"C0230984 {source=""ncithesaurus:Placental_Membrane""}"
UBERON:0009025,D024405,"C0447070 {source=""ncithesaurus:Gastroepiploic_Artery""}"
UBERON:0009026,,"C0447101 {source=""ncithesaurus:Circumflex_Iliac_Artery""}"
UBERON:0009030,,"C0226670 {source=""ncithesaurus:Left_Pulmonary_Vein""}"
UBERON:0009032,,"C0226669 {source=""ncithesaurus:Right_Pulmonary_Vein""}"
UBERON:0009040,"D007083 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}","C0226405 {source=""ncithesaurus:Deep_Circumflex_Iliac_Artery""}"
UBERON:0009041,,"C0738891 {source=""ncithesaurus:Superficial_Circumflex_Iliac_Artery""}"
UBERON:0009050,D017552,"C0175518 {source=""ncithesaurus:Solitary_Nucleus"", source=""BIRNLEX:1429""}"
UBERON:0009053,,"C0228438 {source=""BIRNLEX:2575""},C1289450 {source=""BIRNLEX:2575""}"
UBERON:0009060,D000400,
UBERON:0009098,,"C1514389 {source=""ncithesaurus:Pregnant_Uterus""}"
UBERON:0009117,,"C1512703 {source=""ncithesaurus:Indifferent_Gonad""}"
UBERON:0009133,,"C1283968 {source=""ncithesaurus:Pleuroperitoneal_Membrane""}"
UBERON:0009149,,"C1517292 {source=""ncithesaurus:Foramen_Primum""}"
UBERON:0009195,,"C1288337 {source=""ncithesaurus:Anal_Membrane""}"
UBERON:0009210,,"C1519040 {source=""ncithesaurus:Pharyngeal_Membrane""}"
UBERON:0009471,,"C0226952 {source=""ncithesaurus:Dorsum_of_the_Tongue""}"
UBERON:0009472,D001365,"C0004454 {source=""ncithesaurus:Axilla""}"
UBERON:0009564,D006724,
UBERON:0009565,,"C0222001 {source=""ncithesaurus:Fingernail""}"
UBERON:0009567,,"C0222007 {source=""ncithesaurus:Toe_Nail""}"
UBERON:0009573,,"C0262332 {source=""ncithesaurus:Sulcus_Limitans""}"
UBERON:0009623,D013126,"C0037940 {source=""ncithesaurus:Spinal_Nerve_Root""}"
UBERON:0009624,,"C0228897 {source=""ncithesaurus:Lumbar_Nerve""}"
UBERON:0009625,,"C0228922 {source=""ncithesaurus:Sacral_Nerve""}"
UBERON:0009629,,"C0228967 {source=""ncithesaurus:Coccygeal_Nerve""}"
UBERON:0009631,,"C0581666 {source=""ncithesaurus:Lumbar_Spinal_Nerve_Root""}"
UBERON:0009632,,"C0581631 {source=""ncithesaurus:Cervical_Spinal_Nerve_Root""}"
UBERON:0009633,,"C0581672 {source=""ncithesaurus:Sacral_Spinal_Nerve_Root""}"
UBERON:0009635,,"C1518887 {source=""ncithesaurus:Parachordal_Cartilage""}"
UBERON:0009645,,"C2698103 {source=""ncithesaurus:Ampullary_Gland""}"
UBERON:0009646,,"C1708762 {source=""ncithesaurus:Lumbar_Sympathetic_Nerve_Trunk""}"
UBERON:0009647,,"C1711401 {source=""ncithesaurus:Tympanic_Epithelium""}"
UBERON:0009648,,"C1707991 {source=""ncithesaurus:Eyelid_Subcutaneous_Connective_Tissue""}"
UBERON:0009650,,"C1511525 {source=""ncithesaurus:Cortical_Arch""}"
UBERON:0009651,,"C1709901 {source=""ncithesaurus:Renal_Tubule_Basement_Membrane""}"
UBERON:0009652,,"C1707051 {source=""ncithesaurus:Bronchus_Basement_Membrane""}"
UBERON:0009653,,"C1710455 {source=""ncithesaurus:Trachea_Basement_Membrane""}"
UBERON:0009654,,"C1706783 {source=""ncithesaurus:Alveolar_Artery""}"
UBERON:0009655,,"C1706858 {source=""ncithesaurus:Auricular_Artery""}"
UBERON:0009657,,"C1708633 {source=""ncithesaurus:Labial_Artery""}"
UBERON:0009658,,"C1709455 {source=""ncithesaurus:Pancreatico-Duodenal_Artery""}"
UBERON:0009659,,"C0226409 {source=""ncithesaurus:Spermatic_Artery""}"
UBERON:0009687,,"C0226660 {source=""ncithesaurus:Middle_Cardiac_Vein""}"
UBERON:0009688,,"C0149573 {source=""ncithesaurus:Posterior_Inferior_Cerebellar_Artery""}"
UBERON:0009689,,"C0226245 {source=""ncithesaurus:Anterior_Inferior_Cerebellar_Artery""}"
UBERON:0009755,"C009301 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0009757,"D018648 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0009836,,"C0262239 {source=""BIRNLEX:1243""}"
UBERON:0009853,,"C0227813 {source=""ncithesaurus:Corpus_Uteri""}"
UBERON:0009857,,"C0228158 {source=""ncithesaurus:Fifth_Ventricle""}"
UBERON:0009859,,"C0222658 {source=""ncithesaurus:Endosteum""}"
UBERON:0009882,,"C0227428 {source=""ncithesaurus:Anal_Column""}"
UBERON:0009911,,"C0921005 {source=""ncithesaurus:Lobule""}"
UBERON:0009912,,C0796494
UBERON:0009913,,"C0736382 {source=""ncithesaurus:Kidney_Lower_Lobe""}"
UBERON:0009951,"D009830 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}",
UBERON:0009967,,"C1179415 {source=""ncithesaurus:Splenic_Sinus""}"
UBERON:0009976,D007030,"C1512570 {source=""ncithesaurus:Hypothalamohypophyseal_Portal_System""}"
UBERON:0009977,D009306,
UBERON:0009978,,"C0222681 {source=""ncithesaurus:Epicondyle""}"
UBERON:0009979,,"C0524414 {source=""ncithesaurus:Condyle""}"
UBERON:0009993,,"C1514421 {source=""ncithesaurus:Primary_Chorionic_Villus""}"
UBERON:0009994,,"C1519213 {source=""ncithesaurus:Secondary_Chorionic_Villus""}"
UBERON:0009995,,"C1515280 {source=""ncithesaurus:Tertiary_Chorionic_Villus""}"
UBERON:0010008,,"C0242769 {source=""ncithesaurus:Cotyledon""}"
UBERON:0010010,D020532,"C0004788 {source=""BIRNLEX:1107""}"
UBERON:0010011,D001479,"C0004781 {source=""ncithesaurus:Basal_Ganglia""}"
UBERON:0010020,,"C1284046 {source=""ncithesaurus:Tubotympanic_Recess""}"
UBERON:0010032,,"C0226946 {source=""ncithesaurus:Apex_of_the_Tongue""}"
UBERON:0010033,,"C0226958 {source=""ncithesaurus:Base_of_the_Tongue""}"
UBERON:0010038,,"C0017130 {source=""ncithesaurus:Fundic_Gland""}"
UBERON:0010074,D002838,
UBERON:0010077,,"C0682577 {source=""ncithesaurus:Cuboidal_Epithelium""}"
UBERON:0010143,,"C0036614 {source=""ncithesaurus:Seminal_Fluid""},C0227987 {source=""ncithesaurus:Seminal_Vesicle_Secretion""}"
UBERON:0010145,,"C0221315 {source=""ncithesaurus:Paraurethral_Gland""}"
UBERON:0010163,D005138,"C0015420 {source=""ncithesaurus:Eyebrow""}"
UBERON:0010176,,"C0278431 {source=""ncithesaurus:Nutrient_Artery""}"
UBERON:0010185,,"C0227880 {source=""ncithesaurus:Rete_Ovarii""}"
UBERON:0010186,,"C1314737 {source=""ncithesaurus:Urethral_Gland""}"
UBERON:0010207,D009541,"C0028058 {source=""ncithesaurus:Nictitating_Membrane""}"
UBERON:0010211,D006097,
UBERON:0010239,,"C0227374 {source=""ncithesaurus:Spiral_Colon""}"
UBERON:0010240,,"C2700338 {source=""ncithesaurus:Zygomatic_Gland""}"
UBERON:0010249,,"C0221310 {source=""ncithesaurus:Posterior_Meningeal_Artery""}"
UBERON:0010251,,"C0226187 {source=""ncithesaurus:Anterior_Meningeal_Artery""}"
UBERON:0010264,"D043143 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0010292,,"C0229109 {source=""ncithesaurus:Episclera""}"
UBERON:0010295,,"C1704397 {source=""ncithesaurus:Substantia_Propria""}"
UBERON:0010306,,"C0229275 {source=""ncithesaurus:Bulbar_Conjunctiva""}"
UBERON:0010356,,"C1184750 {source=""ncithesaurus:Primary_Ossification_Center""}"
UBERON:0010361,"D013580 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0010365,,"C1519551 {source=""ncithesaurus:Tooth_Tissue""}"
UBERON:0010370,,"C0447138 {source=""ncithesaurus:Tibial_Vein""}"
UBERON:0010373,,"C0227580 {source=""ncithesaurus:Uncinate_Pancreas""}"
UBERON:0010391,,"C0227822 {source=""ncithesaurus:Parametrium""}"
UBERON:0010398,,"C1710157 {source=""ncithesaurus:Splenic_Marginal_Sinus""}"
UBERON:0010399,,"C1710159 {source=""ncithesaurus:Splenic_Trabecular_Artery""}"
UBERON:0010400,,"C1710160 {source=""ncithesaurus:Splenic_Trabecular_Vein""}"
UBERON:0010408,,"C0226116 {source=""ncithesaurus:Angular_Artery""}"
UBERON:0010428,,"C0222649 {source=""ncithesaurus:Flat_Bone""}"
UBERON:0010437,,"C1710708 {source=""ncithesaurus:Zygomaticus""}"
UBERON:0010467,,"C1515272 {source=""ncithesaurus:Teres_Muscle""}"
UBERON:0010496,,"C0224231 {source=""ncithesaurus:Teres_Minor_Muscle""}"
UBERON:0010498,,"C0836138 {source=""ncithesaurus:Pseudostratified_Columnar_Epithelium""},C1514590 {source=""ncithesaurus:Pseudostratified_Epithelium""}"
UBERON:0010499,,"C0506992 {source=""ncithesaurus:Pseudostratified_Columnar_Ciliated_Epithelium""}"
UBERON:0010505,,"C1518991 {source=""ncithesaurus:Periosteal_Layer_of_the_Dura_Mater""}"
UBERON:0010506,,"C1513121 {source=""ncithesaurus:Meningeal_Layer_of_the_Dura_Mater""}"
UBERON:0010523,D055806,
UBERON:0010544,D050279,
UBERON:0010545,D008684,
UBERON:0010702,,C1511959
UBERON:0010721,,"C1511560 {source=""ncithesaurus:Cuneiform_Bone_of_the_Foot""}"
UBERON:0010725,"C536002 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0010743,,C0228116
UBERON:0010749,,"C1513291 {source=""ncithesaurus:Middle_Constrictor_Muscle""}"
UBERON:0010754,D018858,"C0282491 {source=""ncithesaurus:Germinal_Center""}"
UBERON:0010755,,"C1512987 {source=""ncithesaurus:Mantle_Zone""}"
UBERON:0010757,,"C1709954 {source=""ncithesaurus:Rib_8""}"
UBERON:0010887,,"C0229312 {source=""ncithesaurus:Tragus""}"
UBERON:0010921,,"C0225534 {source=""ncithesaurus:Thyrohyoid_Ligament""}"
UBERON:0010925,,"C0225535 {source=""ncithesaurus:Middle_Thyrohyoid_Ligament""}"
UBERON:0010926,,"C0458565 {source=""ncithesaurus:Lateral_Thyrohyoid_Ligament""}"
UBERON:0010927,,"C0224182 {source=""ncithesaurus:Thyroepiglottic_Muscle""}"
UBERON:0010928,,"C0224214 {source=""ncithesaurus:Cricopharyngeus_Muscle""}"
UBERON:0010932,,"C0448336 {source=""ncithesaurus:Cricoarytenoid_Muscle""}"
UBERON:0010937,,"C1521985 {source=""ncithesaurus:Salpingopharyngeus""}"
UBERON:0010946,,"C1518531 {source=""ncithesaurus:Occipito-frontalis_Muscle""}"
UBERON:0010949,,"C1710196 {source=""ncithesaurus:Sternooccipital""}"
UBERON:0010958,,"C1510945 {source=""ncithesaurus:Arytenoid_Muscle""}"
UBERON:0010959,,"C0448281 {source=""ncithesaurus:Head_and_Neck_Muscle""}"
UBERON:0010996,D002358,"C0007303 {source=""ncithesaurus:Articular_Cartilage""}"
UBERON:0011016,,"C0224374 {source=""ncithesaurus:Pyramidalis""}"
UBERON:0011025,,"C0224177 {source=""ncithesaurus:Aryepiglottic_Muscle""}"
UBERON:0011043,,"C0224421 {source=""ncithesaurus:Obturator_Muscle""}"
UBERON:0011048,,"C1518529 {source=""ncithesaurus:Obturator_Internus_Muscle""}"
UBERON:0011049,,"C1519874 {source=""ncithesaurus:Utero-Vesical_Pouch""}"
UBERON:0011050,,"C0459953 {source=""ncithesaurus:T8_Vertebra""}"
UBERON:0011107,,"C0827002 {source=""ncithesaurus:Joint_of_the_Pelvic_Girdle""}"
UBERON:0011117,"D007719 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}",
UBERON:0011119,"D052737 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0224620 {source=""ncithesaurus:Carpometacarpal_Joint""}"
UBERON:0011121,,"C0225540 {source=""ncithesaurus:Cricothyroid_Joint""}"
UBERON:0011122,,"C0225555 {source=""ncithesaurus:Cricoarytenoid_Joint""}"
UBERON:0011123,D013264,"C1456798 {source=""ncithesaurus:Stifle_Joint""}"
UBERON:0011132,"D050824 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}","C1262468 {source=""ncithesaurus:Carpal_Joint""}"
UBERON:0011150,,"C0017558 {source=""ncithesaurus:Gill""}"
UBERON:0011155,,"C1515104 {source=""ncithesaurus:Sylvian_Cistern""}"
UBERON:0011165,,"C0227182 {source=""ncithesaurus:Cricoesophageal_Tendon""}"
UBERON:0011166,"D057071 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0011183,,"C1522442 {source=""ncithesaurus:Corpus_Spongiosum""}"
UBERON:0011184,,"C2826787 {source=""ncithesaurus:Crypt_Epithelium""}"
UBERON:0011185,,"C1517464 {source=""ncithesaurus:Gastrointestinal_Sphincter""}"
UBERON:0011186,,"C1306642 {source=""ncithesaurus:Gland_of_Krause""}"
UBERON:0011187,,"C1512275 {source=""ncithesaurus:Greater_Tuberosity""}"
UBERON:0011188,,"C0223687 {source=""ncithesaurus:Lesser_Tuberosity""}"
UBERON:0011189,,"C1708644 {source=""ncithesaurus:Large_Intestinal_Lamina_Propria""}"
UBERON:0011190,,"C0221991 {source=""ncithesaurus:Lunula""}"
UBERON:0011194,,"C1709326 {source=""ncithesaurus:Ophthalmic_Plexus""}"
UBERON:0011197,,"C1709466 {source=""ncithesaurus:Parathyroid_Gland_Epithelial_Tissue""}"
UBERON:0011198,,"C0734205 {source=""ncithesaurus:Large_Intestinal_Muscular_Coat""}"
UBERON:0011199,,"C0227736 {source=""ncithesaurus:Prostatic_Utricle""}"
UBERON:0011200,,"C0224593 {source=""ncithesaurus:Sacrococcygeal_Joint""}"
UBERON:0011201,,"C0227269 {source=""ncithesaurus:Small_Intestinal_Muscular_Coat""}"
UBERON:0011202,,"C1711256 {source=""ncithesaurus:Urachal_Epithelium""}"
UBERON:0011204,,"C0230301 {source=""ncithesaurus:Recto-Vesical_Pouch""}"
UBERON:0011219,,"C1708736 {source=""ncithesaurus:Longissimus_Lumborum""}"
UBERON:0011220,,"C0446908 {source=""ncithesaurus:Mastoid_Process""}"
UBERON:0011236,,"C1511746 {source=""ncithesaurus:Deep_Fascia""}"
UBERON:0011252,D012543,
UBERON:0011311,,"C0225515 {source=""ncithesaurus:Hyoepiglottic_Ligament""}"
UBERON:0011319,D019224,
UBERON:0011364,,"C1707412 {source=""ncithesaurus:Cleidocephalic""}"
UBERON:0011366,,"C1707411 {source=""ncithesaurus:Cleidobrachial""}"
UBERON:0011369,,"C1709311 {source=""ncithesaurus:Omotransverse""}"
UBERON:0011376,,"C1708463 {source=""ncithesaurus:Iliothoracic""}"
UBERON:0011379,,"C1707060 {source=""ncithesaurus:Bulboglandular""}"
UBERON:0011383,,"C1711328 {source=""ncithesaurus:Inferior_Pancreatico-Duodenal_Vein""}"
UBERON:0011385,,"C1709470 {source=""ncithesaurus:Parotidoauricular""}"
UBERON:0011387,,"C1707495 {source=""ncithesaurus:Constrictor_Vulvae""}"
UBERON:0011390,"D060525 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0011392,,"C1512870 {source=""ncithesaurus:Internal_Elastic_Membrane""}"
UBERON:0011464,,"C1708693 {source=""ncithesaurus:Levator_Nasolabialis""}"
UBERON:0011576,,"C2826587 {source=""ncithesaurus:Orbital_Ridge""}"
UBERON:0011601,,C0227121
UBERON:0011602,,C0227123
UBERON:0011698,,"C1513298 {source=""ncithesaurus:Midgut_Loop""}"
UBERON:0011757,,"C1514448 {source=""ncithesaurus:Primordial_Phallus""}"
UBERON:0011818,D040521,
UBERON:0011822,,"C0738366 {source=""ncithesaurus:Irregular_Dense_Connective_Tissue""}"
UBERON:0011823,,"C1511770 {source=""ncithesaurus:Dense_Connective_Tissue""}"
UBERON:0011825,,"C1253917 {source=""ncithesaurus:Loose_Connective_Tissue""}"
UBERON:0011827,,"C0929386 {source=""ncithesaurus:Montgomery_s_Tubercle""}"
UBERON:0011859,,"C0149591 {source=""ncithesaurus:Internal_Auditory_Canal_of_Ear""}"
UBERON:0011860,D024022,
UBERON:0011873,,"C0699803 {source=""ncithesaurus:Synarthrosis""}"
UBERON:0011874,,"C0224520 {source=""ncithesaurus:Amphiarthrosis""}"
UBERON:0011895,,"C0504097 {source=""ncithesaurus:Endomysium""}"
UBERON:0011899,,"C0504096 {source=""ncithesaurus:Epimysium""}"
UBERON:0011900,,"C0224087 {source=""ncithesaurus:Perimysium""}"
UBERON:0011924,D001338,"C0004384 {source=""ncithesaurus:Postganglionic_Autonomic_Fiber""}"
UBERON:0011925,D001339,
UBERON:0011926,D017779,"C0206254 {source=""ncithesaurus:Postganglionic_Sympathetic_Fiber""}"
UBERON:0011929,D017777,"C0206252 {source=""ncithesaurus:Postganglionic_Parasympathetic_Fiber""}"
UBERON:0011953,,"C0227197 {source=""ncithesaurus:Glandular_Stomach""}"
UBERON:0012071,,"C1518857 {source=""ncithesaurus:Palate_Bone""}"
UBERON:0012111,D003970,
UBERON:0012168,D005312,
UBERON:0012172,,"C1514976 {source=""ncithesaurus:Stomach_Primordium""}"
UBERON:0012180,,"C1522650 {source=""ncithesaurus:Skin_of_the_Scalp_and_Neck""}"
UBERON:0012181,,"C0229876 {source=""ncithesaurus:Tonsillar_Crypt""}"
UBERON:0012186,,"C1512279 {source=""ncithesaurus:Growing_Follicle""}"
UBERON:0012187,,"C1708100 {source=""ncithesaurus:Frontal_Artery""}"
UBERON:0012193,,"C1709532 {source=""ncithesaurus:Phrenic_Vein""}"
UBERON:0012194,,"C1515066 {source=""ncithesaurus:Superior_Intercostal_Vein""}"
UBERON:0012236,,"C0229761 {source=""ncithesaurus:Intercostal_Lymph_Node""}"
UBERON:0012245,"D047011 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0012247,,"C2724437 {source=""ncithesaurus:Cervical_Gland""}"
UBERON:0012249,,"C0227829 {source=""ncithesaurus:Ectocervix""}"
UBERON:0012250,,"C1707350 {source=""ncithesaurus:Cervix_Columnar_Epithelium""}"
UBERON:0012273,,"C1882332 {source=""ncithesaurus:Periampullary_Region""}"
UBERON:0012278,,"C1522269 {source=""ncithesaurus:Nose_Nasal_Cavity_Nasal_Gland_MMHCC""}"
UBERON:0012279,D010233,"C0030419 {source=""ncithesaurus:Paraganglion""}"
UBERON:0012281,D010481,
UBERON:0012302,,"C0458453 {source=""ncithesaurus:Membranous_Urethra""}"
UBERON:0012320,,"C1707349 {source=""ncithesaurus:Cervical_Artery""}"
UBERON:0012330,,"C2698431 {source=""ncithesaurus:Nasal-Associated_Lymphoid_Tissue""}"
UBERON:0012332,D001956,"C0006205 {source=""ncithesaurus:Broad_Ligament""}"
UBERON:0012337,D002420,"C0007458 {source=""ncithesaurus:Cauda_Equina""}"
UBERON:0012375,,"C0225334 {source=""ncithesaurus:Subserosa""}"
UBERON:0012376,,"C0226920 {source=""ncithesaurus:Retromolar_Trigone""}"
UBERON:0012378,,"C1288327 {source=""ncithesaurus:Bladder_Muscular_Coat""}"
UBERON:0012423,D008871,"C0026049 {source=""ncithesaurus:Microvillus""}"
UBERON:0012429,,"C0229619 {source=""ncithesaurus:Hematopoietic_Tissue""}"
UBERON:0012449,D008465,
UBERON:0012450,,"C0205831 {source=""ncithesaurus:Meissner_Corpuscle""}"
UBERON:0012451,D011984,"C0682664 {source=""ncithesaurus:Somatosensory_Receptor""}"
UBERON:0012453,D009411,
UBERON:0012457,,"C0035943 {source=""ncithesaurus:Ruffinis_Corpuscle""}"
UBERON:0012471,,"C0230232 {source=""ncithesaurus:Hepatogastric_Ligament""}"
UBERON:0012652,,"C1711309 {source=""ncithesaurus:Colorectal_Region""}"
UBERON:0013076,D012910,
UBERON:0013106,D004546,
UBERON:0013112,D014757,
UBERON:0013138,,"C1261099 {source=""ncithesaurus:Coronary_Ligament""}"
UBERON:0013139,,"C0230238 {source=""ncithesaurus:Liver_Ligament""}"
UBERON:0013140,,"C0447117 {source=""ncithesaurus:Systemic_Vein""}"
UBERON:0013141,,C1513268
UBERON:0013151,,"C0226164 {source=""ncithesaurus:Choroidal_Artery""}"
